epoch,raw_data_sleepMat,PulseOximeter_results
1473818023488,9783,101
1473818023508,9737,101
1473818023528,9684,101
1473818023548,9642,101
1473818023568,9611,101
1473818023588,9590,101
1473818023608,9575,101
1473818023628,9552,101
1473818023648,9535,101
1473818023668,9525,101
1473818023688,9534,101
1473818023708,9536,101
1473818023728,9511,101
1473818023748,9495,101
1473818023768,9474,101
1473818023788,9479,101
1473818023808,9478,101
1473818023828,9491,101
1473818023848,9513,101
1473818023868,9516,101
1473818023888,9504,101
1473818023908,9499,101
1473818023928,9511,101
1473818023948,9508,101
1473818023968,9480,101
1473818023988,9480,101
1473818024008,9497,101
1473818024028,9482,101
1473818024048,9512,101
1473818024068,9524,101
1473818024088,9505,101
1473818024108,9486,101
1473818024128,9440,101
1473818024148,9388,101
1473818024168,9360,101
1473818024188,9334,101
1473818024208,9333,101
1473818024228,9315,101
1473818024248,9296,101
1473818024268,9286,101
1473818024288,9284,101
1473818024308,9278,101
1473818024328,9264,101
1473818024348,9287,101
1473818024368,9256,101
1473818024388,9250,101
1473818024408,9256,101
1473818024428,9279,101
1473818024448,9318,101
1473818024468,9280,101
1473818024488,9310,101
1473818024508,9284,101
1473818024528,9328,101
1473818024548,9344,101
1473818024568,9326,101
1473818024588,9301,101
1473818024608,9307,101
1473818024628,9324,101
1473818024648,9338,101
1473818024668,9372,101
1473818024688,9380,101
1473818024708,9363,101
1473818024728,9337,101
1473818024748,9296,101
1473818024768,9260,101
1473818024788,9231,101
1473818024808,9214,101
1473818024828,9198,101
1473818024848,9183,101
1473818024868,9175,101
1473818024888,9164,101
1473818024908,9182,101
1473818024928,9192,101
1473818024948,9182,101
1473818024968,9177,101
1473818024988,9171,101
1473818025008,9161,101
1473818025028,9166,101
1473818025048,9184,101
1473818025068,9206,101
1473818025088,9216,101
1473818025108,9217,101
1473818025128,9220,101
1473818025148,9230,101
1473818025168,9237,101
1473818025188,9211,101
1473818025208,9183,101
1473818025228,9186,101
1473818025248,9189,101
1473818025268,9197,101
1473818025288,9237,101
1473818025308,9234,101
1473818025328,9235,101
1473818025348,9206,101
1473818025368,9146,101
1473818025388,9116,101
1473818025408,9080,101
1473818025428,9068,101
1473818025448,9035,101
1473818025468,9004,101
1473818025488,8976,101
1473818025508,8967,101
1473818025528,8984,101
1473818025548,8995,101
1473818025568,8982,101
1473818025588,8976,101
1473818025608,8966,101
1473818025628,8974,101
1473818025648,8989,101
1473818025668,9023,101
1473818025688,9044,101
1473818025708,9052,101
1473818025728,9053,101
1473818025748,9057,101
1473818025768,9078,101
1473818025788,9088,101
1473818025808,9079,101
1473818025828,9076,101
1473818025848,9108,101
1473818025868,9133,101
1473818025888,9150,101
1473818025908,9165,101
1473818025928,9192,101
1473818025948,9163,101
1473818025968,9174,101
1473818025988,9144,101
1473818026008,9090,101
1473818026028,9114,101
1473818026048,9112,101
1473818026068,9100,101
1473818026088,9099,101
1473818026108,9108,101
1473818026128,9119,101
1473818026148,9151,101
1473818026168,9168,101
1473818026188,9181,101
1473818026208,9188,101
1473818026228,9209,101
1473818026248,9251,101
1473818026268,9288,101
1473818026288,9336,101
1473818026308,9360,101
1473818026328,9380,101
1473818026348,9403,101
1473818026368,9424,101
1473818026388,9431,101
1473818026408,9426,101
1473818026428,9461,101
1473818026448,9463,101
1473818026468,9481,101
1473818026488,9512,101
1473818026508,9565,101
1473818026528,9602,101
1473818026548,9618,101
1473818026568,9604,101
1473818026588,9588,101
1473818026608,9587,101
1473818026628,9574,101
1473818026648,9566,101
1473818026668,9563,101
1473818026688,9571,101
1473818026708,9576,101
1473818026728,9589,101
1473818026748,9598,101
1473818026768,9616,101
1473818026788,9621,101
1473818026808,9625,101
1473818026828,9640,101
1473818026848,9662,101
1473818026868,9692,101
1473818026888,9730,101
1473818026908,9773,101
1473818026928,9812,101
1473818026948,9816,101
1473818026968,9850,101
1473818026988,9887,101
1473818027008,9915,101
1473818027028,9911,101
1473818027048,9896,101
1473818027068,9901,101
1473818027088,9914,101
1473818027108,9880,101
1473818027128,9909,101
1473818027148,9962,101
1473818027168,9962,101
1473818027188,9910,101
1473818027208,9856,101
1473818027228,9815,101
1473818027248,9806,101
1473818027268,9786,101
1473818027288,9756,101
1473818027308,9728,101
1473818027328,9704,101
1473818027348,9681,101
1473818027368,9677,101
1473818027388,9672,101
1473818027408,9663,101
1473818027428,9656,101
1473818027448,9640,101
1473818027468,9624,101
1473818027488,9618,101
1473818027508,9608,101
1473818027528,9624,101
1473818027548,9621,101
1473818027568,9605,101
1473818027588,9593,101
1473818027608,9594,101
1473818027628,9608,101
1473818027648,9584,101
1473818027668,9549,101
1473818027688,9540,101
1473818027708,9528,101
1473818027728,9530,101
1473818027748,9521,101
1473818027768,9539,101
1473818027788,9549,101
1473818027808,9527,101
1473818027828,9498,101
1473818027848,9441,101
1473818027868,9389,101
1473818027888,9372,101
1473818027908,9351,101
1473818027928,9338,101
1473818027948,9323,101
1473818027968,9309,101
1473818027988,9307,101
1473818028008,9294,101
1473818028028,9287,101
1473818028048,9282,101
1473818028068,9264,101
1473818028088,9260,101
1473818028108,9254,101
1473818028128,9244,101
1473818028148,9249,101
1473818028168,9261,101
1473818028188,9266,101
1473818028208,9272,101
1473818028228,9262,101
1473818028248,9272,101
1473818028268,9276,101
1473818028288,9272,101
1473818028308,9249,101
1473818028328,9234,101
1473818028348,9247,101
1473818028368,9242,101
1473818028388,9259,101
1473818028408,9301,101
1473818028428,9290,101
1473818028448,9282,101
1473818028468,9254,101
1473818028488,9208,101
1473818028508,9180,101
1473818028528,9154,101
1473818028548,9136,101
1473818028568,9116,101
1473818028588,9096,101
1473818028608,9090,101
1473818028628,9085,101
1473818028648,9100,101
1473818028668,9103,101
1473818028688,9090,101
1473818028708,9104,101
1473818028728,9090,101
1473818028748,9086,101
1473818028768,9095,101
1473818028788,9111,101
1473818028808,9140,101
1473818028828,9153,101
1473818028848,9138,101
1473818028868,9142,101
1473818028888,9148,101
1473818028908,9168,101
1473818028928,9148,101
1473818028948,9125,101
1473818028968,9127,101
1473818028988,9132,101
1473818029008,9133,99
1473818029028,9161,99
1473818029048,9157,99
1473818029068,9192,99
1473818029088,9171,99
1473818029108,9136,99
1473818029128,9108,99
1473818029148,9080,99
1473818029168,9075,99
1473818029188,9064,99
1473818029208,9036,99
1473818029228,8997,99
1473818029248,9019,99
1473818029268,9043,99
1473818029288,9042,99
1473818029308,9040,99
1473818029328,9041,99
1473818029348,9035,99
1473818029368,9043,99
1473818029388,9047,99
1473818029408,9059,99
1473818029428,9094,99
1473818029448,9108,99
1473818029468,9112,99
1473818029488,9112,99
1473818029508,9115,99
1473818029528,9130,99
1473818029548,9134,99
1473818029568,9103,99
1473818029588,9088,99
1473818029608,9117,99
1473818029628,9129,99
1473818029648,9168,99
1473818029668,9201,99
1473818029688,9184,99
1473818029708,9154,99
1473818029728,9127,99
1473818029748,9104,99
1473818029768,9089,99
1473818029788,9078,99
1473818029808,9057,99
1473818029828,9046,99
1473818029848,9052,99
1473818029868,9064,99
1473818029888,9085,99
1473818029908,9096,99
1473818029928,9119,99
1473818029948,9129,99
1473818029968,9132,99
1473818029988,9158,99
1473818030008,9183,97
1473818030028,9221,97
1473818030048,9262,97
1473818030068,9278,97
1473818030088,9284,97
1473818030108,9295,97
1473818030128,9306,97
1473818030148,9336,97
1473818030168,9344,97
1473818030188,9334,97
1473818030208,9340,97
1473818030228,9370,97
1473818030248,9403,97
1473818030268,9434,97
1473818030288,9475,97
1473818030308,9459,97
1473818030328,9435,97
1473818030348,9435,97
1473818030368,9428,97
1473818030388,9417,97
1473818030408,9396,97
1473818030428,9394,97
1473818030448,9401,97
1473818030468,9416,97
1473818030488,9448,97
1473818030508,9469,97
1473818030528,9479,97
1473818030548,9501,97
1473818030568,9524,97
1473818030588,9560,97
1473818030608,9586,97
1473818030628,9626,97
1473818030648,9674,97
1473818030668,9710,97
1473818030688,9725,97
1473818030708,9744,97
1473818030728,9764,97
1473818030748,9764,97
1473818030768,9817,97
1473818030788,9837,97
1473818030808,9839,97
1473818030828,9876,97
1473818030848,9901,97
1473818030868,9937,97
1473818030888,9994,97
1473818030908,9980,97
1473818030928,9963,97
1473818030948,9966,97
1473818030968,9927,97
1473818030988,9900,97
1473818031008,9884,97
1473818031028,9854,97
1473818031048,9823,97
1473818031068,9800,97
1473818031088,9788,97
1473818031108,9784,97
1473818031128,9772,97
1473818031148,9755,97
1473818031168,9757,97
1473818031188,9738,97
1473818031208,9720,97
1473818031228,9700,97
1473818031248,9688,97
1473818031268,9704,97
1473818031288,9720,97
1473818031308,9731,97
1473818031328,9709,97
1473818031348,9694,97
1473818031368,9706,97
1473818031388,9685,97
1473818031408,9647,97
1473818031428,9623,97
1473818031448,9607,97
1473818031468,9602,97
1473818031488,9602,97
1473818031508,9624,97
1473818031528,9615,97
1473818031548,9582,97
1473818031568,9555,97
1473818031588,9493,97
1473818031608,9439,97
1473818031628,9412,97
1473818031648,9391,97
1473818031668,9378,97
1473818031688,9356,97
1473818031708,9328,97
1473818031728,9318,97
1473818031748,9312,97
1473818031768,9314,97
1473818031788,9317,97
1473818031808,9304,97
1473818031828,9302,97
1473818031848,9286,97
1473818031868,9280,97
1473818031888,9296,97
1473818031908,9305,97
1473818031928,9306,97
1473818031948,9300,97
1473818031968,9288,97
1473818031988,9306,97
1473818032008,9305,96
1473818032028,9278,96
1473818032048,9254,96
1473818032068,9253,96
1473818032088,9261,96
1473818032108,9272,96
1473818032128,9309,96
1473818032148,9313,96
1473818032168,9295,96
1473818032188,9276,96
1473818032208,9228,96
1473818032228,9190,96
1473818032248,9170,96
1473818032268,9148,96
1473818032288,9144,96
1473818032308,9123,96
1473818032328,9108,96
1473818032348,9105,96
1473818032368,9107,96
1473818032388,9113,96
1473818032408,9118,96
1473818032428,9108,96
1473818032448,9106,96
1473818032468,9102,96
1473818032488,9102,96
1473818032508,9128,96
1473818032528,9150,96
1473818032548,9152,96
1473818032568,9144,96
1473818032588,9153,96
1473818032608,9172,96
1473818032628,9180,96
1473818032648,9171,96
1473818032668,9144,96
1473818032688,9142,96
1473818032708,9156,96
1473818032728,9166,96
1473818032748,9192,96
1473818032768,9220,96
1473818032788,9213,96
1473818032808,9202,96
1473818032828,9162,96
1473818032848,9130,96
1473818032868,9108,96
1473818032888,9089,96
1473818032908,9053,96
1473818032928,9055,96
1473818032948,9066,96
1473818032968,9051,96
1473818032988,9052,96
1473818033008,9069,96
1473818033028,9064,96
1473818033048,9058,96
1473818033068,9062,96
1473818033088,9064,96
1473818033108,9072,96
1473818033128,9080,96
1473818033148,9107,96
1473818033168,9132,96
1473818033188,9119,96
1473818033208,9122,96
1473818033228,9126,96
1473818033248,9143,96
1473818033268,9160,96
1473818033288,9141,96
1473818033308,9123,96
1473818033328,9128,96
1473818033348,9136,96
1473818033368,9143,96
1473818033388,9170,96
1473818033408,9214,96
1473818033428,9200,96
1473818033448,9187,96
1473818033468,9160,96
1473818033488,9122,96
1473818033508,9107,96
1473818033528,9102,96
1473818033548,9085,96
1473818033568,9071,96
1473818033588,9060,96
1473818033608,9054,96
1473818033628,9061,96
1473818033648,9080,96
1473818033668,9088,96
1473818033688,9071,96
1473818033708,9072,96
1473818033728,9078,96
1473818033748,9069,96
1473818033768,9090,96
1473818033788,9104,96
1473818033808,9114,96
1473818033828,9126,96
1473818033848,9118,96
1473818033868,9113,96
1473818033888,9126,96
1473818033908,9145,96
1473818033928,9135,96
1473818033948,9111,96
1473818033968,9106,96
1473818033988,9125,96
1473818034008,9120,96
1473818034028,9152,96
1473818034048,9179,96
1473818034068,9158,96
1473818034088,9138,96
1473818034108,9093,96
1473818034128,9066,96
1473818034148,9056,96
1473818034168,9035,96
1473818034188,9031,96
1473818034208,8996,96
1473818034228,8968,96
1473818034248,8946,96
1473818034268,8944,96
1473818034288,8936,96
1473818034308,8914,96
1473818034328,8906,96
1473818034348,8886,96
1473818034368,8860,96
1473818034388,8831,96
1473818034408,8832,96
1473818034428,8855,96
1473818034448,8867,96
1473818034468,8850,96
1473818034488,8820,96
1473818034508,8800,96
1473818034528,8831,96
1473818034548,8837,96
1473818034568,8808,96
1473818034588,8802,96
1473818034608,8807,96
1473818034628,8809,96
1473818034648,8812,96
1473818034668,8848,96
1473818034688,8847,96
1473818034708,8826,96
1473818034728,8789,96
1473818034748,8754,96
1473818034768,8748,96
1473818034788,8768,96
1473818034808,8760,96
1473818034828,8736,96
1473818034848,8738,96
1473818034868,8740,96
1473818034888,8744,96
1473818034908,8763,96
1473818034928,8789,96
1473818034948,8841,96
1473818034968,8877,96
1473818034988,8901,96
1473818035008,8908,96
1473818035028,8927,96
1473818035048,8974,96
1473818035068,9033,96
1473818035088,9080,96
1473818035108,9109,96
1473818035128,9102,96
1473818035148,9121,96
1473818035168,9146,96
1473818035188,9168,96
1473818035208,9187,96
1473818035228,9204,96
1473818035248,9224,96
1473818035268,9245,96
1473818035288,9300,96
1473818035308,9323,96
1473818035328,9296,96
1473818035348,9269,96
1473818035368,9255,96
1473818035388,9233,96
1473818035408,9221,96
1473818035428,9200,96
1473818035448,9172,96
1473818035468,9184,96
1473818035488,9172,96
1473818035508,9156,96
1473818035528,9157,96
1473818035548,9159,96
1473818035568,9157,96
1473818035588,9142,96
1473818035608,9132,96
1473818035628,9133,96
1473818035648,9121,96
1473818035668,9136,96
1473818035688,9150,96
1473818035708,9153,96
1473818035728,9160,96
1473818035748,9139,96
1473818035768,9152,96
1473818035788,9149,96
1473818035808,9118,96
1473818035828,9113,96
1473818035848,9128,96
1473818035868,9139,96
1473818035888,9188,96
1473818035908,9210,96
1473818035928,9192,96
1473818035948,9157,96
1473818035968,9124,96
1473818035988,9087,96
1473818036008,9071,98
1473818036028,9044,98
1473818036048,9022,98
1473818036068,8994,98
1473818036088,9002,98
1473818036108,8994,98
1473818036128,9002,98
1473818036148,9023,98
1473818036168,9022,98
1473818036188,9037,98
1473818036208,9044,98
1473818036228,9054,98
1473818036248,9074,98
1473818036268,9104,98
1473818036288,9142,98
1473818036308,9146,98
1473818036328,9200,98
1473818036348,9252,98
1473818036368,9257,98
1473818036388,9270,98
1473818036408,9263,98
1473818036428,9272,98
1473818036448,9306,98
1473818036468,9330,98
1473818036488,9395,98
1473818036508,9415,98
1473818036528,9394,98
1473818036548,9361,98
1473818036568,9340,98
1473818036588,9331,98
1473818036608,9312,98
1473818036628,9294,98
1473818036648,9280,98
1473818036668,9267,98
1473818036688,9282,98
1473818036708,9295,98
1473818036728,9309,98
1473818036748,9322,98
1473818036768,9323,98
1473818036788,9325,98
1473818036808,9343,98
1473818036828,9352,98
1473818036848,9368,98
1473818036868,9385,98
1473818036888,9416,98
1473818036908,9439,98
1473818036928,9448,98
1473818036948,9450,98
1473818036968,9449,98
1473818036988,9450,98
1473818037008,9465,98
1473818037028,9480,98
1473818037048,9503,98
1473818037068,9547,98
1473818037088,9583,98
1473818037108,9574,98
1473818037128,9544,98
1473818037148,9540,98
1473818037168,9529,98
1473818037188,9510,98
1473818037208,9497,98
1473818037228,9478,98
1473818037248,9480,98
1473818037268,9480,98
1473818037288,9490,98
1473818037308,9517,98
1473818037328,9540,98
1473818037348,9560,98
1473818037368,9577,98
1473818037388,9607,98
1473818037408,9649,98
1473818037428,9694,98
1473818037448,9745,98
1473818037468,9781,98
1473818037488,9808,98
1473818037508,9858,98
1473818037528,9894,98
1473818037548,9904,98
1473818037568,9915,98
1473818037588,9905,98
1473818037608,9935,98
1473818037628,9968,98
1473818037648,9994,98
1473818037668,10074,98
1473818037688,10082,98
1473818037708,10050,98
1473818037728,10027,98
1473818037748,10006,98
1473818037768,9984,98
1473818037788,9963,98
1473818037808,9938,98
1473818037828,9925,98
1473818037848,9903,98
1473818037868,9901,98
1473818037888,9887,98
1473818037908,9887,98
1473818037928,9907,98
1473818037948,9902,98
1473818037968,9883,98
1473818037988,9872,98
1473818038008,9852,99
1473818038028,9858,99
1473818038048,9865,99
1473818038068,9884,99
1473818038088,9889,99
1473818038108,9872,99
1473818038128,9881,99
1473818038148,9878,99
1473818038168,9852,99
1473818038188,9832,99
1473818038208,9833,99
1473818038228,9839,99
1473818038248,9843,99
1473818038268,9862,99
1473818038288,9850,99
1473818038308,9822,99
1473818038328,9794,99
1473818038348,9738,99
1473818038368,9688,99
1473818038388,9662,99
1473818038408,9624,99
1473818038428,9608,99
1473818038448,9586,99
1473818038468,9566,99
1473818038488,9556,99
1473818038508,9553,99
1473818038528,9557,99
1473818038548,9555,99
1473818038568,9547,99
1473818038588,9536,99
1473818038608,9510,99
1473818038628,9507,99
1473818038648,9538,99
1473818038668,9548,99
1473818038688,9543,99
1473818038708,9528,99
1473818038728,9504,99
1473818038748,9525,99
1473818038768,9520,99
1473818038788,9480,99
1473818038808,9480,99
1473818038828,9471,99
1473818038848,9484,99
1473818038868,9518,99
1473818038888,9509,99
1473818038908,9497,99
1473818038928,9468,99
1473818038948,9423,99
1473818038968,9376,99
1473818038988,9356,99
1473818039008,9333,100
1473818039028,9304,100
1473818039048,9286,100
1473818039068,9276,100
1473818039088,9268,100
1473818039108,9268,100
1473818039128,9262,100
1473818039148,9261,100
1473818039168,9261,100
1473818039188,9255,100
1473818039208,9249,100
1473818039228,9240,100
1473818039248,9263,100
1473818039268,9286,100
1473818039288,9292,100
1473818039308,9293,100
1473818039328,9282,100
1473818039348,9289,100
1473818039368,9281,100
1473818039388,9256,100
1473818039408,9257,100
1473818039428,9267,100
1473818039448,9276,100
1473818039468,9312,100
1473818039488,9312,100
1473818039508,9307,100
1473818039528,9292,100
1473818039548,9248,100
1473818039568,9214,100
1473818039588,9188,100
1473818039608,9174,100
1473818039628,9158,100
1473818039648,9132,100
1473818039668,9124,100
1473818039688,9120,100
1473818039708,9124,100
1473818039728,9137,100
1473818039748,9129,100
1473818039768,9123,100
1473818039788,9127,100
1473818039808,9128,100
1473818039828,9136,100
1473818039848,9152,100
1473818039868,9175,100
1473818039888,9190,100
1473818039908,9200,100
1473818039928,9196,100
1473818039948,9203,100
1473818039968,9195,100
1473818039988,9177,100
1473818040008,9171,99
1473818040028,9196,99
1473818040048,9193,99
1473818040068,9232,99
1473818040088,9241,99
1473818040108,9232,99
1473818040128,9223,99
1473818040148,9188,99
1473818040168,9154,99
1473818040188,9132,99
1473818040208,9112,99
1473818040228,9101,99
1473818040248,9074,99
1473818040268,9060,99
1473818040288,9064,99
1473818040308,9074,99
1473818040328,9083,99
1473818040348,9077,99
1473818040368,9070,99
1473818040388,9077,99
1473818040408,9080,99
1473818040428,9093,99
1473818040448,9124,99
1473818040468,9155,99
1473818040488,9172,99
1473818040508,9173,99
1473818040528,9182,99
1473818040548,9194,99
1473818040568,9186,99
1473818040588,9181,99
1473818040608,9192,99
1473818040628,9214,99
1473818040648,9236,99
1473818040668,9265,99
1473818040688,9266,99
1473818040708,9235,99
1473818040728,9222,99
1473818040748,9196,99
1473818040768,9169,99
1473818040788,9144,99
1473818040808,9120,99
1473818040828,9120,99
1473818040848,9112,99
1473818040868,9112,99
1473818040888,9128,99
1473818040908,9142,99
1473818040928,9156,99
1473818040948,9171,99
1473818040968,9162,99
1473818040988,9190,99
1473818041008,9210,99
1473818041028,9253,99
1473818041048,9285,99
1473818041068,9306,99
1473818041088,9324,99
1473818041108,9348,99
1473818041128,9364,99
1473818041148,9384,99
1473818041168,9377,99
1473818041188,9384,99
1473818041208,9414,99
1473818041228,9449,99
1473818041248,9488,99
1473818041268,9514,99
1473818041288,9488,99
1473818041308,9480,99
1473818041328,9465,99
1473818041348,9460,99
1473818041368,9433,99
1473818041388,9382,99
1473818041408,9432,99
1473818041428,9447,99
1473818041448,9456,99
1473818041468,9484,99
1473818041488,9502,99
1473818041508,9541,99
1473818041528,9560,99
1473818041548,9574,99
1473818041568,9609,99
1473818041588,9628,99
1473818041608,9675,99
1473818041628,9723,99
1473818041648,9759,99
1473818041668,9797,99
1473818041688,9816,99
1473818041708,9855,99
1473818041728,9870,99
1473818041748,9858,99
1473818041768,9858,99
1473818041788,9876,99
1473818041808,9908,99
1473818041828,9944,99
1473818041848,9951,99
1473818041868,9954,99
1473818041888,9954,99
1473818041908,9928,99
1473818041928,9913,99
1473818041948,9876,99
1473818041968,9880,99
1473818041988,9871,99
1473818042008,9884,98
1473818042028,9895,98
1473818042048,9903,98
1473818042068,9915,98
1473818042088,9924,98
1473818042108,9930,98
1473818042128,9935,98
1473818042148,9930,98
1473818042168,9926,98
1473818042188,9917,98
1473818042208,9918,98
1473818042228,9939,98
1473818042248,9945,98
1473818042268,9944,98
1473818042288,9930,98
1473818042308,9917,98
1473818042328,9904,98
1473818042348,9865,98
1473818042368,9848,98
1473818042388,9848,98
1473818042408,9838,98
1473818042428,9876,98
1473818042448,9852,98
1473818042468,9831,98
1473818042488,9786,98
1473818042508,9715,98
1473818042528,9676,98
1473818042548,9639,98
1473818042568,9623,98
1473818042588,9585,98
1473818042608,9550,98
1473818042628,9537,98
1473818042648,9520,98
1473818042668,9518,98
1473818042688,9514,98
1473818042708,9499,98
1473818042728,9485,98
1473818042748,9480,98
1473818042768,9469,98
1473818042788,9448,98
1473818042808,9450,98
1473818042828,9464,98
1473818042848,9468,98
1473818042868,9466,98
1473818042888,9468,98
1473818042908,9451,98
1473818042928,9432,98
1473818042948,9414,98
1473818042968,9411,98
1473818042988,9416,98
1473818043008,9441,98
1473818043028,9449,98
1473818043048,9434,98
1473818043068,9400,98
1473818043088,9371,98
1473818043108,9332,98
1473818043128,9296,98
1473818043148,9283,98
1473818043168,9241,98
1473818043188,9236,98
1473818043208,9242,98
1473818043228,9200,98
1473818043248,9193,98
1473818043268,9216,98
1473818043288,9232,98
1473818043308,9218,98
1473818043328,9210,98
1473818043348,9213,98
1473818043368,9204,98
1473818043388,9211,98
1473818043408,9236,98
1473818043428,9231,98
1473818043448,9209,98
1473818043468,9231,98
1473818043488,9221,98
1473818043508,9235,98
1473818043528,9225,98
1473818043548,9207,98
1473818043568,9224,98
1473818043588,9226,98
1473818043608,9259,98
1473818043628,9279,98
1473818043648,9244,98
1473818043668,9250,98
1473818043688,9229,98
1473818043708,9186,98
1473818043728,9162,98
1473818043748,9145,98
1473818043768,9132,98
1473818043788,9099,98
1473818043808,9082,98
1473818043828,9077,98
1473818043848,9088,98
1473818043868,9112,98
1473818043888,9104,98
1473818043908,9096,98
1473818043928,9090,98
1473818043948,9086,98
1473818043968,9096,98
1473818043988,9117,98
1473818044008,9161,98
1473818044028,9154,98
1473818044048,9151,98
1473818044068,9165,98
1473818044088,9184,98
1473818044108,9202,98
1473818044128,9198,98
1473818044148,9189,98
1473818044168,9190,98
1473818044188,9221,98
1473818044208,9234,98
1473818044228,9287,98
1473818044248,9307,98
1473818044268,9290,98
1473818044288,9263,98
1473818044308,9228,98
1473818044328,9217,98
1473818044348,9195,98
1473818044368,9183,98
1473818044388,9166,98
1473818044408,9154,98
1473818044428,9158,98
1473818044448,9149,98
1473818044468,9167,98
1473818044488,9186,98
1473818044508,9192,98
1473818044528,9196,98
1473818044548,9208,98
1473818044568,9228,98
1473818044588,9252,98
1473818044608,9286,98
1473818044628,9322,98
1473818044648,9339,98
1473818044668,9343,98
1473818044688,9355,98
1473818044708,9382,98
1473818044728,9404,98
1473818044748,9407,98
1473818044768,9388,98
1473818044788,9396,98
1473818044808,9412,98
1473818044828,9436,98
1473818044848,9457,98
1473818044868,9505,98
1473818044888,9514,98
1473818044908,9487,98
1473818044928,9444,98
1473818044948,9432,98
1473818044968,9402,98
1473818044988,9390,98
1473818045008,9388,98
1473818045028,9384,98
1473818045048,9402,98
1473818045068,9405,98
1473818045088,9429,98
1473818045108,9456,98
1473818045128,9484,98
1473818045148,9490,98
1473818045168,9510,98
1473818045188,9551,98
1473818045208,9579,98
1473818045228,9615,98
1473818045248,9656,98
1473818045268,9678,98
1473818045288,9698,98
1473818045308,9719,98
1473818045328,9724,98
1473818045348,9756,98
1473818045368,9794,98
1473818045388,9808,98
1473818045408,9797,98
1473818045428,9802,98
1473818045448,9823,98
1473818045468,9838,98
1473818045488,9875,98
1473818045508,9935,98
1473818045528,9953,98
1473818045548,9938,98
1473818045568,9906,98
1473818045588,9876,98
1473818045608,9859,98
1473818045628,9834,98
1473818045648,9820,98
1473818045668,9820,98
1473818045688,9816,98
1473818045708,9841,98
1473818045728,9856,98
1473818045748,9880,98
1473818045768,9902,98
1473818045788,9914,98
1473818045808,9934,98
1473818045828,9966,98
1473818045848,9986,98
1473818045868,10016,98
1473818045888,10043,98
1473818045908,10090,98
1473818045928,10095,98
1473818045948,10097,98
1473818045968,10092,98
1473818045988,10084,98
1473818046008,10106,99
1473818046028,10125,99
1473818046048,10084,99
1473818046068,10053,99
1473818046088,10038,99
1473818046108,10035,99
1473818046128,10035,99
1473818046148,10092,99
1473818046168,10089,99
1473818046188,10042,99
1473818046208,9992,99
1473818046228,9949,99
1473818046248,9909,99
1473818046268,9884,99
1473818046288,9852,99
1473818046308,9827,99
1473818046328,9809,99
1473818046348,9791,99
1473818046368,9775,99
1473818046388,9764,99
1473818046408,9750,99
1473818046428,9749,99
1473818046448,9736,99
1473818046468,9732,99
1473818046488,9709,99
1473818046508,9676,99
1473818046528,9688,99
1473818046548,9699,99
1473818046568,9706,99
1473818046588,9692,99
1473818046608,9660,99
1473818046628,9656,99
1473818046648,9651,99
1473818046668,9660,99
1473818046688,9644,99
1473818046708,9609,99
1473818046728,9578,99
1473818046748,9560,99
1473818046768,9571,99
1473818046788,9530,99
1473818046808,9559,99
1473818046828,9618,99
1473818046848,9583,99
1473818046868,9566,99
1473818046888,9491,99
1473818046908,9419,99
1473818046928,9414,99
1473818046948,9402,99
1473818046968,9397,99
1473818046988,9367,99
1473818047008,9352,98
1473818047028,9330,98
1473818047048,9324,98
1473818047068,9326,98
1473818047088,9330,98
1473818047108,9325,98
1473818047128,9322,98
1473818047148,9318,98
1473818047168,9302,98
1473818047188,9308,98
1473818047208,9318,98
1473818047228,9332,98
1473818047248,9336,98
1473818047268,9326,98
1473818047288,9307,98
1473818047308,9312,98
1473818047328,9319,98
1473818047348,9340,98
1473818047368,9315,98
1473818047388,9291,98
1473818047408,9284,98
1473818047428,9296,98
1473818047448,9304,98
1473818047468,9324,98
1473818047488,9356,98
1473818047508,9340,98
1473818047528,9331,98
1473818047548,9312,98
1473818047568,9273,98
1473818047588,9246,98
1473818047608,9222,98
1473818047628,9200,98
1473818047648,9184,98
1473818047668,9170,98
1473818047688,9156,98
1473818047708,9147,98
1473818047728,9155,98
1473818047748,9160,98
1473818047768,9161,98
1473818047788,9164,98
1473818047808,9162,98
1473818047828,9161,98
1473818047848,9168,98
1473818047868,9195,98
1473818047888,9210,98
1473818047908,9232,98
1473818047928,9229,98
1473818047948,9215,98
1473818047968,9223,98
1473818047988,9240,98
1473818048008,9259,98
1473818048028,9242,98
1473818048048,9222,98
1473818048068,9224,98
1473818048088,9237,98
1473818048108,9250,98
1473818048128,9266,98
1473818048148,9308,98
1473818048168,9306,98
1473818048188,9278,98
1473818048208,9253,98
1473818048228,9215,98
1473818048248,9194,98
1473818048268,9179,98
1473818048288,9165,98
1473818048308,9155,98
1473818048328,9141,98
1473818048348,9144,98
1473818048368,9156,98
1473818048388,9168,98
1473818048408,9176,98
1473818048428,9182,98
1473818048448,9180,98
1473818048468,9187,98
1473818048488,9195,98
1473818048508,9222,98
1473818048528,9252,98
1473818048548,9272,98
1473818048568,9291,98
1473818048588,9284,98
1473818048608,9296,98
1473818048628,9302,98
1473818048648,9333,98
1473818048668,9349,98
1473818048688,9345,98
1473818048708,9350,98
1473818048728,9378,98
1473818048748,9392,98
1473818048768,9425,98
1473818048788,9461,98
1473818048808,9478,98
1473818048828,9469,98
1473818048848,9438,98
1473818048868,9419,98
